cl_id,cl_tracked,cl_fraud,cl_refunded,cb_amount,rf_amount,pv,revenue,email,co_name,gender,datecl,payment_method,mid,pid,card_brand,ps_id,pss_id
3999,0,0,1,18.16,26.64,4743.16,619.44,juho.anttila@example.com,Finland,male,2021-03-24,Bank transfers,280,1209,MasterCard,81,30
9396,0,0,0,25.08,7.92,4926.6,153.04,delores.romero@example.com,Australia,female,2021-03-08,Credit cards,230,1195,Amex,96,23
9922,0,0,1,8.44,23.64,3658.2,283.32,oscar.kristensen@example.com,Denmark,male,2021-03-09,Prepaid cards,19,1179,MasterCard,54,64
7971,0,1,1,45.64,44.2,1618.96,862.24,brandy.washington@example.com,Australia,female,2021-03-18,Credit cards,150,1204,MasterCard,39,94
7092,0,0,1,44.12,49.04,4136.56,778,noora.saele@example.com,Norway,female,2021-03-20,Bank transfers,259,1192,Visa,60,47
1549,1,0,1,14.36,18.96,2843.96,728.12,jill.johnson@example.com,United States,female,2021-03-11,Mobile,231,1295,Amex,81,65
6952,1,1,0,20.32,12.08,3603.76,201.88,kubra.basoglu@example.com,Turkey,female,2021-02-19,Prepaid cards,294,1267,JBC,39,29
9068,0,0,0,1.2,40.56,3548.32,263.64,lenice.daluz@example.com,Brazil,female,2021-03-05,Mobile,58,1035,Visa,32,55
3912,0,1,1,16.72,2.32,3742.76,343.28,hly.mwswy@example.com,Iran,female,2021-02-28,Prepaid cards,189,1071,Visa,67,41
5171,0,0,0,12.04,38.48,1914.64,402.36,carlos.rubio@example.com,Spain,male,2021-02-01,Mobile,219,1004,Amex,56,13
6858,0,1,0,21.16,41.24,2855.52,777.72,cecilio.gomes@example.com,Brazil,male,2021-01-05,Credit cards,128,1020,Amex,3,40
1591,0,1,1,5.84,42.64,3053.64,323,caleb.martin@example.com,United Kingdom,male,2021-03-11,Prepaid cards,127,1098,MasterCard,32,15
7012,0,0,1,22.64,25.76,1314.2,801.32,brunhild.kittel@example.com,Germany,female,2021-02-17,Prepaid cards,90,1146,JBC,7,12
2831,0,0,1,10.44,47.6,3319.04,747.68,monica.graham@example.com,United States,female,2021-01-09,Bank transfers,121,1292,MasterCard,85,79
8781,1,1,1,36.72,20.76,1501.76,854.72,jade.cote@example.com,Canada,female,2021-01-02,Credit cards,2,1107,Amex,74,83
2900,1,1,0,37.48,8.12,4995.16,299.96,poliana.dasneves@example.com,Brazil,female,2021-01-31,E-Wallet,172,1132,Visa,41,33
1572,1,0,0,37.56,5,4690.6,791,marvin.ray@example.com,Ireland,male,2021-03-11,Prepaid cards,153,1126,Amex,19,30
5388,1,0,1,33.16,28.24,2162.72,354.2,brayden.tucker@example.com,Ireland,male,2021-03-11,Credit cards,211,1016,Visa,20,43
6986,0,1,1,11,30.52,4391.2,74.32,jadon.pullens@example.com,Netherlands,male,2021-03-13,Prepaid cards,298,1218,Amex,75,61
1550,0,1,0,45.88,18.92,3744.32,301.72,hector.ortega@example.com,Spain,male,2021-03-31,E-Wallet,64,1047,Amex,29,7
1919,0,0,0,16.08,13.96,1862.12,118.24,axel.hirschmann@example.com,Germany,male,2021-01-07,Prepaid cards,144,1051,JBC,5,83
4322,0,1,1,47.12,14.2,1819.88,789.32,nurdan.sarioglu@example.com,Turkey,female,2021-03-17,Mobile,8,1141,MasterCard,19,88
2833,1,0,0,38.36,7.52,1345.48,174.12,gokay.besseling@example.com,Netherlands,male,2021-01-29,Prepaid cards,162,1190,JBC,22,31
7042,1,0,1,9.52,34.6,1559.32,962.8,kathy.barnes@example.com,United States,female,2021-04-01,E-Wallet,278,1273,MasterCard,75,32
592,0,1,0,14.68,23.68,4411.08,363.2,katrine.moller@example.com,Denmark,female,2021-02-20,Mobile,97,1204,Amex,54,84
5822,0,1,0,8.12,31.88,2104.12,964.92,tos.denouter@example.com,Netherlands,male,2021-03-23,Bank transfers,234,1206,MasterCard,96,4
8979,1,1,1,37.36,29.6,3479.8,420.84,minea.pakkala@example.com,Finland,female,2021-03-31,Prepaid cards,212,1200,Visa,99,44
6960,1,0,1,23.08,21.64,4243.68,411,marlo.regtop@example.com,Netherlands,male,2021-01-09,Credit cards,78,1210,Amex,84,39
4271,0,0,0,49.68,7.72,1004.68,134.96,remedios.alvarez@example.com,Spain,female,2021-01-17,Mobile,100,1179,Amex,91,69
2835,0,0,0,13.12,21.92,2692.32,75.36,nicolas.giraud@example.com,Switzerland,male,2021-02-01,Prepaid cards,183,1263,Visa,45,93
5177,0,1,0,49.56,6.84,3620.68,430.16,karla.petersen@example.com,Denmark,female,2021-02-24,Mobile,228,1270,MasterCard,78,54
3148,0,1,1,5.56,47.2,1725.92,176.68,zoe.ross@example.com,Canada,female,2021-02-04,E-Wallet,86,1262,Amex,41,47
2524,0,0,0,23.36,39.4,2615.08,78.96,elif.gerling@example.com,Germany,female,2021-02-22,E-Wallet,92,1160,Amex,48,44
9321,1,1,0,35.6,41.8,4809.16,412.24,cesaro.freitas@example.com,Brazil,male,2021-03-21,E-Wallet,44,1028,Visa,11,13
9395,1,1,0,43.44,39.16,1011.6,887.96,kathy.oliver@example.com,United Kingdom,female,2021-02-09,E-Wallet,172,1147,Visa,82,85
1501,1,1,1,12.48,22.16,3073.92,499.6,gregorio.carmona@example.com,Spain,male,2021-02-08,Prepaid cards,80,1141,Visa,37,25
1369,1,0,1,25.72,31.28,2315.72,284.04,erkan.grimbergen@example.com,Netherlands,male,2021-03-07,E-Wallet,102,1249,Visa,53,52
9638,0,1,0,2.76,36.8,4961.64,225.68,pilar.lopez@example.com,Spain,female,2021-03-06,Bank transfers,71,1115,Amex,75,93
4357,1,0,0,16.92,40.96,3155.48,108.28,victor.poulsen@example.com,Denmark,male,2021-01-02,E-Wallet,294,1133,Amex,74,86
9397,0,1,0,8.36,8.12,4737.6,99.88,myron.epema@example.com,Netherlands,female,2021-01-31,Prepaid cards,79,1221,Visa,5,17
5069,1,0,1,30.68,13.88,2665.84,727.6,christiane.rovik@example.com,Norway,female,2021-03-31,Credit cards,62,1137,Amex,52,90
1351,0,0,0,9.04,21.64,3506.56,518.56,melike.kuday@example.com,Turkey,female,2021-02-11,Mobile,191,1146,Visa,80,86
5953,1,0,1,19.28,4.76,2620.2,355.56,amelia.knight@example.com,Canada,female,2021-03-25,E-Wallet,162,1197,JBC,93,83
4364,1,1,1,27.24,6.32,2872.6,216,tomas.ruiz@example.com,Spain,male,2021-01-20,Credit cards,277,1038,Amex,31,67
9425,0,0,1,46.28,41.24,2339.8,368.56,myrmhmd.aalyzdh@example.com,Iran,male,2021-02-12,Prepaid cards,103,1256,Visa,30,94
2725,1,0,1,21.24,39,1206.32,279.68,julie.hansen@example.com,Denmark,female,2021-03-19,E-Wallet,287,1134,Amex,3,28
6333,0,0,1,44.84,32.04,2867.64,576.04,poppy.hughes@example.com,New Zealand,female,2021-03-26,E-Wallet,48,1265,Amex,49,16
5313,0,1,1,38.48,13.64,4635.04,717.28,elizabeth.sirko@example.com,Canada,female,2021-02-13,Mobile,206,1047,Amex,79,93
6396,1,1,0,15.12,41.32,2796.56,989.6,chris.murray@example.com,United States,male,2021-01-10,E-Wallet,205,1015,JBC,30,91
2576,1,0,1,29.76,6.48,2640.52,86.6,nidelia.desouza@example.com,Brazil,female,2021-03-26,Prepaid cards,127,1198,Amex,61,13
8245,1,1,1,9.84,38.16,2138.68,720.6,aron.menard@example.com,Switzerland,male,2021-03-22,Mobile,250,1214,Visa,86,37
7404,0,0,0,17.76,29.84,2465.72,556.88,ben.johnson@example.com,Ireland,male,2021-02-05,Mobile,190,1091,JBC,5,80
3169,1,1,0,13.16,13.16,2573.08,956.36,necati.kuday@example.com,Turkey,male,2021-02-23,Bank transfers,140,1116,Amex,88,78
2921,0,0,0,38.6,33.36,1238.52,437.4,jessie.weaver@example.com,Australia,female,2021-03-17,Credit cards,228,1125,Visa,51,79
2548,0,1,0,20.48,25.56,3504.36,996.04,christina.vu@example.com,Norway,female,2021-03-22,Bank transfers,108,1166,MasterCard,8,38
2181,0,0,0,6.52,7.12,4622.28,640.6,ethan.mackay@example.com,Canada,male,2021-01-30,Credit cards,283,1089,MasterCard,55,18
6215,0,0,1,9.24,37.32,2901.8,549.12,lena.mitchelle@example.com,Australia,female,2021-02-27,Bank transfers,106,1206,Visa,76,4
3163,1,0,1,17.72,23.24,4563.48,633.84,naomi.carroll@example.com,United States,female,2021-03-08,Credit cards,170,1125,MasterCard,42,83
3221,0,1,0,7.8,33.44,4716.4,652.44,german.reyes@example.com,Spain,male,2021-02-03,E-Wallet,66,1128,JBC,1,23
8478,0,0,1,18.32,9.56,1882.48,849.44,milagros.fernandez@example.com,Spain,female,2021-03-25,E-Wallet,296,1201,MasterCard,95,59
9912,1,0,1,6.64,10.16,1307.48,983.36,hector.rojas@example.com,Spain,male,2021-01-13,Mobile,19,1008,Amex,65,83
9034,1,1,0,44.8,32.4,4174,556.56,rdyn.rdyy@example.com,Iran,male,2021-01-18,Bank transfers,240,1019,JBC,38,92
4089,0,1,1,34.12,3.72,3827.08,267.72,sara.pelto@example.com,Finland,female,2021-03-31,E-Wallet,269,1205,Visa,53,41
5647,0,1,1,32.08,40.72,4513.48,985.68,harper.mills@example.com,Australia,female,2021-03-04,Mobile,218,1003,MasterCard,91,57
7168,1,0,0,23.8,31.64,2215.84,479,jaden.klever@example.com,Netherlands,female,2021-03-15,Mobile,283,1136,Amex,65,61
1343,1,0,0,37.92,34.04,3420.52,578.2,manuel.francois@example.com,Switzerland,male,2021-01-22,Prepaid cards,177,1203,MasterCard,56,41
6155,0,0,0,18.64,37.16,3232.48,929.12,kate.stevens@example.com,United Kingdom,female,2021-02-12,Bank transfers,23,1050,Amex,79,40
7645,0,0,0,27.8,8.36,2381.96,432.6,teresa.willis@example.com,United States,female,2021-02-26,Mobile,15,1132,MasterCard,31,76
2646,0,0,1,7.72,38,4004.24,823.08,bertha.graves@example.com,United States,female,2021-01-03,Bank transfers,16,1063,Visa,89,92
6510,0,1,0,32.8,25.88,1176.76,507.28,emerentiana.vogel@example.com,Netherlands,female,2021-03-15,E-Wallet,258,1274,Amex,49,8
7637,0,0,0,18.76,8.52,2331.52,804.2,jade.liu@example.com,Canada,female,2021-02-28,Prepaid cards,201,1201,MasterCard,66,52
1168,0,0,0,38.08,11.12,1654.04,488.84,alcione.darosa@example.com,Brazil,female,2021-02-26,E-Wallet,143,1115,Visa,29,12
2458,1,1,0,3.92,32.96,1304.52,802.36,veeti.saarela@example.com,Finland,male,2021-02-10,Mobile,245,1273,JBC,34,18
6760,1,0,1,32.32,10.44,3634.52,165,thale.skar@example.com,Norway,female,2021-01-02,Mobile,121,1002,Amex,96,72
4105,0,1,0,22.64,27.28,3162.24,286.08,amalie.olsen@example.com,Denmark,female,2021-01-24,Bank transfers,49,1061,MasterCard,33,78
2762,0,0,0,27.72,7.16,4148.32,233.96,besim.bonnet@example.com,Switzerland,male,2021-02-12,Mobile,104,1014,JBC,37,99
646,1,1,1,27.8,41.48,3957.92,646.12,bruce.damata@example.com,Brazil,male,2021-03-19,Mobile,11,1144,JBC,16,52
4734,1,0,0,41.6,18.04,2919.36,198.2,ruth.gjestvang@example.com,Norway,female,2021-01-27,E-Wallet,294,1295,JBC,69,70
6167,1,0,1,6.56,32.76,3729.68,502.44,brad.gilbert@example.com,Ireland,male,2021-03-24,Mobile,144,1102,Visa,96,18
1206,1,1,1,14.72,37.28,1552.16,479.64,miriam.hellan@example.com,Norway,female,2021-03-22,E-Wallet,73,1260,JBC,94,20
9424,1,1,1,6.52,44.8,1049.52,753.2,jeremy.morris@example.com,United Kingdom,male,2021-03-20,Prepaid cards,227,1155,JBC,15,12
9007,0,0,0,37.96,40.32,4133.68,345.24,luukas.jarvela@example.com,Finland,male,2021-01-26,Prepaid cards,130,1104,Amex,2,86
8802,1,0,1,8.44,19.36,1551.6,860.08,faustine.sanchez@example.com,France,female,2021-01-09,Prepaid cards,13,1076,Amex,47,47
7798,0,1,0,15.04,19.04,1612.44,273.84,encarnacion.herrera@example.com,Spain,female,2021-02-27,Mobile,78,1074,JBC,31,65
9988,1,1,1,15.88,45.44,4736.24,181.36,alexander.mitchell@example.com,Australia,male,2021-02-28,Prepaid cards,117,1060,Amex,6,98
3269,0,1,0,1.8,10.08,1926.76,312.92,beatrice.claire@example.com,Canada,female,2021-03-31,Bank transfers,170,1232,Visa,100,11
6217,0,1,0,4.4,40.04,3770.16,964.08,karl.warren@example.com,Australia,male,2021-03-07,Prepaid cards,68,1073,Visa,89,10
462,1,0,0,5.96,4.56,1812.88,933.48,sebastien.pulles@example.com,Netherlands,male,2021-02-10,Bank transfers,22,1085,Visa,77,16
3007,0,0,1,46.2,3.4,4268.8,156.16,owen.ennis@example.com,Canada,male,2021-03-03,Bank transfers,272,1142,JBC,37,61
9509,0,1,1,36.84,26,3123.48,680.32,veera.kemppainen@example.com,Finland,female,2021-01-14,E-Wallet,253,1060,Amex,67,72
177,1,1,0,31,21.08,3865.56,478.76,nathaniel.evans@example.com,New Zealand,male,2021-01-24,Bank transfers,212,1196,JBC,77,29
3396,1,0,1,30.2,4.88,2313.64,574.64,hannah.miller@example.com,Australia,female,2021-03-07,Prepaid cards,36,1092,Visa,23,99
9025,1,0,0,45.76,49.2,3451.44,711.52,barb.medina@example.com,United Kingdom,female,2021-02-09,Credit cards,117,1182,Amex,15,3
8413,1,0,1,17.6,29.52,4075.04,341.52,caitlin.ross@example.com,Ireland,female,2021-02-25,Prepaid cards,154,1276,MasterCard,25,55
4398,1,1,0,25.56,35.64,1250.8,850.48,ceylan.ozgorkey@example.com,Turkey,female,2021-03-12,Bank transfers,249,1022,Amex,59,24
7269,1,1,1,12.2,17.84,1195.36,154.24,diane.morin@example.com,France,female,2021-02-10,Credit cards,10,1175,Amex,13,9
8612,0,1,0,49.32,43.12,3441.08,589.72,tom.wright@example.com,United States,male,2021-01-06,Mobile,176,1117,Visa,33,35
522,0,0,0,32.24,22.4,1059.24,127.56,connor.diaz@example.com,United States,male,2021-01-03,Prepaid cards,2,1068,MasterCard,35,49
9323,1,0,0,5.76,26.2,4078.52,444.92,muna.loland@example.com,Norway,female,2021-03-24,Mobile,287,1044,Visa,94,35
3698,1,1,0,48.72,39.92,4452.4,639,lilly.chen@example.com,New Zealand,female,2021-01-31,Mobile,98,1289,Amex,59,100
6517,1,1,0,3.92,13.8,1529.84,504.52,eva.calvo@example.com,Spain,female,2021-03-23,Credit cards,216,1095,JBC,19,64
4101,1,0,1,3.52,27,1173.32,224.48,daniel.ruiz@example.com,Spain,male,2021-01-22,E-Wallet,204,1053,Visa,80,36
1893,0,1,0,32.84,15.56,1406.56,600.08,dennis.palmer@example.com,United States,male,2021-01-18,Mobile,255,1239,MasterCard,25,59
9894,1,0,0,14.6,9.2,3327.92,503.32,andrea.hansen@example.com,Denmark,female,2021-02-16,E-Wallet,38,1003,Visa,22,54
3369,1,1,0,24.68,29.88,2988.36,681.04,viola.gilje@example.com,Norway,female,2021-03-13,Prepaid cards,113,1234,JBC,90,10
1485,1,0,0,20.84,6.96,4909.8,553.84,alexis.lavigne@example.com,Canada,male,2021-03-13,Credit cards,94,1235,Amex,27,2
2438,1,0,0,4.8,16.8,2560.6,648.08,zhr.hsyny@example.com,Iran,female,2021-03-16,Credit cards,35,1101,MasterCard,33,50
9608,0,1,0,19,35.32,3625.16,871.96,stanislaw.nissen@example.com,Norway,male,2021-02-17,Bank transfers,269,1073,Amex,18,36
6274,0,1,1,10.2,9.48,2305.4,917.32,danielle.hall@example.com,Ireland,female,2021-03-16,Bank transfers,192,1014,JBC,16,64
2278,1,1,1,37.52,10.84,2534.12,543.52,lucas.andersen@example.com,Canada,male,2021-03-28,E-Wallet,207,1124,MasterCard,19,77
5557,0,1,1,7.04,5.52,2484,630.64,shyn.khwty@example.com,Iran,male,2021-01-23,Mobile,104,1096,Visa,51,99
2895,0,0,1,23.72,24.24,3111.96,771.88,levi.cooper@example.com,New Zealand,male,2021-01-15,Prepaid cards,53,1023,MasterCard,93,64
1754,1,0,0,7.4,21.08,2570.6,294.08,louison.robin@example.com,France,male,2021-02-21,Mobile,185,1235,MasterCard,81,59
7448,0,0,1,34.56,49.64,4029.44,114.88,josilaine.dasneves@example.com,Brazil,female,2021-01-04,Credit cards,135,1236,Amex,29,23
9793,0,1,0,24.44,16.52,2634.08,272,francisca.pires@example.com,Brazil,female,2021-03-19,E-Wallet,154,1160,Amex,31,26
1222,0,1,1,48.52,18.24,3463.24,315.96,miriam.faure@example.com,Switzerland,female,2021-03-15,E-Wallet,96,1007,MasterCard,93,100
5705,0,1,1,45.8,12.44,2497.6,138.16,margaret.vanloo@example.com,Netherlands,female,2021-01-30,Mobile,33,1019,Amex,54,61
3918,0,1,1,32.4,42.48,4230.56,107.4,gabriel.hubert@example.com,France,male,2021-01-07,Prepaid cards,25,1255,JBC,47,76
8137,1,1,1,32.4,4.56,4299.44,761,arina.braspenning@example.com,Netherlands,female,2021-02-17,Prepaid cards,54,1224,Amex,39,36
609,1,0,1,30.12,20.88,4937.68,412.12,oliver.ollila@example.com,Finland,male,2021-03-22,Bank transfers,281,1299,JBC,55,18
8307,1,0,0,44.72,6.96,4134.6,93.72,berta.dacunha@example.com,Brazil,female,2021-01-21,Prepaid cards,245,1249,JBC,43,86
1229,0,0,0,34.32,9.16,1003.24,773,savannah.berry@example.com,Australia,female,2021-03-30,E-Wallet,228,1275,Visa,18,64
3050,0,1,0,15.8,21.92,2227,834.92,dana.medina@example.com,United States,female,2021-02-11,E-Wallet,276,1095,JBC,98,9
5170,1,0,1,44.2,17.64,4497.8,872.96,hanne.rutten@example.com,Germany,female,2021-02-21,Prepaid cards,138,1159,Visa,37,7
3043,1,1,1,15.4,47.84,4406.84,107.24,kornelis.dehoop@example.com,Netherlands,male,2021-01-18,Mobile,132,1196,MasterCard,71,99
3086,0,1,0,33.96,19.96,3344.4,470.8,susie.douglas@example.com,Ireland,female,2021-03-23,Bank transfers,165,1219,JBC,9,39
7676,1,0,0,20.72,9.84,4565.44,724.08,myrmhmd.sltnynjd@example.com,Iran,male,2021-01-27,Credit cards,39,1283,JBC,22,98
7561,1,0,0,47.16,4.16,4762.76,428.12,consuelo.santos@example.com,Spain,female,2021-01-14,Mobile,41,1225,JBC,66,36
540,1,0,0,49.76,49.8,1288.48,114.64,lasse.rye@example.com,Norway,male,2021-02-03,Prepaid cards,220,1193,Amex,30,24
1532,1,0,0,39.68,48.16,1927.24,438.24,jordi.garcia@example.com,Spain,male,2021-03-30,Prepaid cards,54,1238,Amex,75,49
9677,1,0,0,12.32,13.84,3715.56,997.2,bartolomeuperestrelo.damota@example.com,Brazil,male,2021-01-19,Bank transfers,100,1005,Amex,73,96
353,0,1,0,33.2,1.52,3314.28,978.44,misty.myers@example.com,Australia,female,2021-03-11,Bank transfers,1,1006,JBC,13,27
4162,0,0,1,19.64,5.68,2893.72,756.36,lucien.roussel@example.com,Switzerland,male,2021-01-06,Mobile,17,1095,MasterCard,79,71
9242,1,1,0,12.52,7.08,1429.72,449.68,gabriel.guerin@example.com,France,male,2021-03-22,Credit cards,73,1234,MasterCard,9,16
7427,1,1,1,8.4,32.24,4077.16,305.56,aitor.cortes@example.com,Spain,male,2021-01-18,E-Wallet,275,1042,JBC,63,69
2149,0,1,0,6.52,40.36,2321.72,76.48,cinzia.joly@example.com,Switzerland,female,2021-01-14,Prepaid cards,239,1055,Visa,87,81
1799,0,1,1,44.08,11.64,4435.64,727.68,katherine.hanson@example.com,United Kingdom,female,2021-01-18,E-Wallet,215,1271,Amex,61,14
7708,0,0,1,4.16,19,4696.08,446.6,johann.zech@example.com,Germany,male,2021-01-03,Bank transfers,84,1064,MasterCard,13,58
3062,0,1,1,3.32,29.48,3079.8,76.36,nestor.vieira@example.com,Brazil,male,2021-03-18,Mobile,34,1173,Visa,77,55
9933,0,0,0,26.68,4.04,3853.6,494.68,aubree.ouellet@example.com,Canada,female,2021-02-21,Mobile,15,1263,Visa,56,13
8411,1,1,1,37,38.6,3375.48,64.16,adam.lefevre@example.com,France,male,2021-01-21,Credit cards,135,1077,JBC,24,71
7988,1,0,0,30.04,14.92,1716.92,412.12,greg.day@example.com,United Kingdom,male,2021-01-22,Prepaid cards,73,1229,Visa,8,73
6615,1,1,0,40.96,21.68,2323.48,452.44,lola.soto@example.com,United Kingdom,female,2021-03-17,Bank transfers,135,1268,Amex,77,56
2723,0,1,1,35.68,32.36,3526,914.76,stella.wood@example.com,New Zealand,female,2021-03-16,Bank transfers,181,1297,Visa,47,63
7464,0,1,0,44.04,7.6,2330.2,995.32,yasemin.oraloglu@example.com,Turkey,female,2021-01-24,Bank transfers,93,1298,MasterCard,42,11
9597,0,0,1,3.68,20.8,3096.68,358.12,owen.kowalski@example.com,Canada,male,2021-02-26,Credit cards,232,1065,MasterCard,36,38
7362,0,0,0,34.64,34.72,3801.12,190.08,fatime.durand@example.com,Switzerland,female,2021-02-01,Bank transfers,104,1186,Amex,5,24
7050,0,1,1,5.2,4.6,2948.32,549.44,lincoln.walker@example.com,New Zealand,male,2021-03-29,E-Wallet,214,1110,Amex,56,40
4700,1,1,1,22.56,41.76,2901.24,618.48,bryan.wagner@example.com,Australia,male,2021-03-29,Credit cards,63,1201,Amex,37,66
1465,0,1,1,25.12,29.88,1935.84,898.2,biolange.novaes@example.com,Brazil,female,2021-01-21,Prepaid cards,57,1222,MasterCard,44,53
3472,0,1,0,38.16,23.8,4115.2,404.04,tyn.sdr@example.com,Iran,female,2021-03-02,E-Wallet,80,1289,MasterCard,11,43
8023,1,0,1,34.68,28.84,2261.24,273.44,clinton.carter@example.com,United Kingdom,male,2021-02-21,Prepaid cards,253,1254,JBC,13,14
755,1,0,1,30,24.84,4714,320.56,clara.christensen@example.com,Denmark,female,2021-01-14,E-Wallet,73,1010,Amex,17,33
8716,1,1,1,29.4,16.16,3642.24,931.48,benjamin.mortensen@example.com,Denmark,male,2021-03-07,Mobile,268,1203,Amex,4,69
3001,1,0,0,27.96,31.56,1676.36,108.88,batur.oymen@example.com,Turkey,male,2021-02-12,E-Wallet,200,1064,MasterCard,51,8
6080,0,0,1,38,13.88,1557.44,888.72,charles.gregory@example.com,United Kingdom,male,2021-01-01,E-Wallet,191,1037,JBC,73,86
3847,1,0,1,18.6,39.28,1889,468.04,silje.hansen@example.com,Denmark,female,2021-02-12,Bank transfers,155,1238,Amex,91,10
1007,1,1,1,27.6,15.12,4583.6,474.2,sammy.henry@example.com,United Kingdom,male,2021-02-24,Credit cards,198,1082,Visa,72,57
4903,1,0,0,21.88,49.2,2820.92,673.44,arttu.lampo@example.com,Finland,male,2021-01-28,Prepaid cards,152,1159,Visa,27,96
8477,0,1,0,12.88,2.68,2569.6,910.16,kevin.howell@example.com,Ireland,male,2021-02-02,Mobile,93,1153,Visa,56,10
1432,1,1,0,21,23.72,4843.12,805.24,isabelle.hicks@example.com,United Kingdom,female,2021-01-29,Credit cards,41,1118,JBC,46,45
7491,1,1,1,6.32,28.8,1265.48,931,marcus.banks@example.com,Ireland,male,2021-03-25,Mobile,74,1132,MasterCard,47,94
3198,0,1,1,31.04,32.96,4145.72,733.84,marine.roux@example.com,Switzerland,female,2021-03-10,Credit cards,196,1201,MasterCard,6,92
7145,0,1,0,19.92,8.12,3987.4,223.92,vanesa.rubio@example.com,Spain,female,2021-02-18,Credit cards,54,1135,MasterCard,21,15
5206,1,1,1,48.52,5.04,2012.2,279.48,emma.hanninen@example.com,Finland,female,2021-02-20,E-Wallet,148,1122,MasterCard,2,74
3292,0,1,1,1.24,3.92,2149.12,522.32,ahmet.ozberk@example.com,Turkey,male,2021-03-09,Prepaid cards,136,1249,Amex,63,42
8603,0,1,0,42.08,47.08,1430.12,495.88,ayaan.mahamud@example.com,Norway,male,2021-03-31,Mobile,46,1162,JBC,90,47
1874,1,0,0,7.04,27.76,2806.28,567.64,viljami.wiita@example.com,Finland,male,2021-01-09,Mobile,77,1010,MasterCard,2,40
2617,1,0,1,10.4,49.52,2924.08,772.28,gitta.huppertz@example.com,Germany,female,2021-02-19,E-Wallet,259,1094,JBC,85,50
7693,1,0,0,18.6,6.44,4677.12,889.68,kayla.moore@example.com,New Zealand,female,2021-02-12,Bank transfers,20,1197,Amex,87,96
1786,1,0,1,24.6,13.48,4206.48,218.68,nicolay.martijn@example.com,Netherlands,male,2021-02-08,Bank transfers,264,1246,Visa,92,67
4603,0,1,1,13.36,10.88,1338.72,170.84,robin.carroll@example.com,Australia,female,2021-02-10,E-Wallet,230,1057,Amex,42,23
6528,1,1,0,49.72,37.92,1956.4,895.64,lola.olivier@example.com,Switzerland,female,2021-03-15,Prepaid cards,117,1035,MasterCard,28,87
1905,0,1,1,25.68,20.04,4397.88,885.68,maria.johansen@example.com,Denmark,female,2021-01-26,E-Wallet,261,1150,Visa,40,64
4602,1,1,0,29.52,30.24,2950.52,235.2,josip.menard@example.com,Switzerland,male,2021-03-12,Bank transfers,297,1196,JBC,26,58
1927,1,1,0,30.76,33.64,4423.76,177.64,vickie.herrera@example.com,Australia,female,2021-02-10,Prepaid cards,300,1290,Visa,59,95
9812,1,0,0,12.56,21.6,4484.44,733.76,rosinete.sales@example.com,Brazil,female,2021-03-26,Prepaid cards,161,1282,JBC,47,93
2869,0,0,0,2.76,19.04,3707.84,414.68,sandra.vicente@example.com,Spain,female,2021-02-22,Prepaid cards,50,1032,JBC,42,95
